file,line,kind,text,suggestedNamespace
"lib/support-articles.ts","796","string","Maliyet dökümünü gözden geçirin","support"
"lib/support-articles.ts","797","string","Talebinizi gönderin","support"
"lib/support-articles.ts","798","string","Kişiselleştirilmiş planınızı alın","support"
"lib/support-articles.ts","802","string","İlgili bağlantılar","support"
"lib/support-articles.ts","804","string","[Koçlara göz atın](/coaches)","support"
"lib/support-articles.ts","805","string","[Nasıl çalışır](/how-it-works)","support"
"lib/support-articles.ts","813","string","coach-request-pricing","support"
"lib/support-articles.ts","814","string","Koç talebi fiyatı nasıl hesaplanır","support"
"lib/support-articles.ts","815","string","Koç talepleri için maliyet dökümünü anlayın.","support"
"lib/support-articles.ts","816","string","coach_requests","support"
"lib/support-articles.ts","817","string","fiyat","support"
"lib/support-articles.ts","817","string","maliyet","support"
"lib/support-articles.ts","817","string","hesaplama","support"
"lib/support-articles.ts","817","string","döküm","support"
"lib/support-articles.ts","821","string","Koç talebi fiyatlandırması 10.000 token temel maliyetle başlar.","support"
"lib/support-articles.ts","822","string","Ek maliyetler seçiminize bağlıdır.","support"
"lib/support-articles.ts","826","string","Maliyet faktörleri","support"
"lib/support-articles.ts","828","string","Temel talep: 10.000 token","support"
"lib/support-articles.ts","829","string","Seviye: Orta (+5.000) veya İleri (+12.000)","support"
"lib/support-articles.ts","830","string","Antrenman türü: Karışık (+4.000)","support"
"lib/support-articles.ts","831","string","Ekipman: Basic (+3.000) veya Full gym (+6.000)","support"
"lib/support-articles.ts","832","string","Haftalık gün sayısı: 4 gün (+4.000), 5 gün (+8.000), 6 gün (+12.000)","support"
"lib/support-articles.ts","836","string","İlgili bağlantılar","support"
"lib/support-articles.ts","838","string","[Ödeme ve tokenlar](/payments-tokens)","support"
"lib/support-articles.ts","839","string","[Koçlara göz atın](/coaches)","support"
"lib/support-articles.ts","846","string","coach-request-tips","support"
"lib/support-articles.ts","847","string","Daha iyi bir koç talebi için ipuçları","support"
"lib/support-articles.ts","848","string","Koç talebinizden en iyi sonucu almak için en iyi uygulamalar.","support"
"lib/support-articles.ts","849","string","coach_requests","support"
"lib/support-articles.ts","850","string","ipuçları","support"
"lib/support-articles.ts","850","string","en iyi uygulamalar","support"
"lib/support-articles.ts","850","string","iyileştir","support"
"lib/support-articles.ts","853","string","Net olun","support"
"lib/support-articles.ts","855","string","Hedefleriniz, mevcut kondisyon seviyeniz ve mevcut ekipmanınız hakkında net bilgiler verin.","support"
"lib/support-articles.ts","856","string","Ne kadar çok ayrıntı paylaşırsanız kişiselleştirilmiş planınız o kadar iyi olur.","support"
"lib/support-articles.ts","860","string","Doğru koçu seçin","support"
"lib/support-articles.ts","862","string","Hedeflerinize uygun uzmanlığa sahip birini bulmak için koç profillerine göz atın.","support"
"lib/support-articles.ts","863","string","Talep oluşturmadan önce uzmanlıklarını ve odak alanlarını okuyun.","support"
"lib/support-articles.ts","867","string","İlgili bağlantılar","support"
"lib/support-articles.ts","868","string","[Koçlara göz atın](/coaches)","support"
"lib/support-articles.ts","874","string","coach-profile-request","support"
"lib/support-articles.ts","875","string","Bir koç profilinden plan istemek","support"
"lib/support-articles.ts","876","string","Doğrudan koç profil sayfasından nasıl plan talep edilir.","support"
"lib/support-articles.ts","877","string","coach_requests","support"
"lib/support-articles.ts","878","string","profil","support"
"lib/support-articles.ts","878","string","koç sayfası","support"
"lib/support-articles.ts","878","string","talep","support"
"lib/support-articles.ts","882","string","Herhangi bir koçun profil sayfasından doğrudan plan talep edebilirsiniz.","support"
"lib/support-articles.ts","883","string","Koç profilindeki 'Plan talep et' düğmesine tıklayın.","support"
"lib/support-articles.ts","887","string","Adımlar","support"
"lib/support-articles.ts","889","string","Koçun profil sayfasını ziyaret edin","support"
"lib/support-articles.ts","890","string","'Plan talep et' düğmesine tıklayın","support"
"lib/support-articles.ts","891","string","Talep formunu doldurun","support"
"lib/support-articles.ts","892","string","Gözden geçirip gönderin","support"
"lib/support-articles.ts","896","string","İlgili bağlantılar","support"
"lib/support-articles.ts","897","string","[Koçlara göz atın](/coaches)","support"
"lib/support-articles.ts","906","string","instant-ai-preview","support"
"lib/support-articles.ts","907","string","Instant AI önizlemeleri nasıl çalışır (50 token)","support"
"lib/support-articles.ts","908","string","Önizleme özelliğini ve maliyetini anlayın.","support"
"lib/support-articles.ts","909","string","instant_ai","support"
"lib/support-articles.ts","910","string","önizleme","support"
"lib/support-articles.ts","910","string","50 token","support"
"lib/support-articles.ts","910","string","instant ai","support"
"lib/support-articles.ts","914","string","Instant AI önizlemeleri, tam maliyete geçmeden önce planınızdan bir örnek görmenizi sağlar.","support"
"lib/support-articles.ts","915","string","Önizleme 50 token tutar ve planınızın nasıl görüneceğine dair kısa bir görünüm sunar.","support"
"lib/support-articles.ts","919","string","Nasıl çalışır","support"
"lib/support-articles.ts","921","string","Oluşturucu formunu doldurun","support"
"lib/support-articles.ts","922","string","'Planı önizle' düğmesine tıklayın (50 token)","support"
"lib/support-articles.ts","923","string","Önizlemeyi inceleyin","support"
"lib/support-articles.ts","924","string","Yayınlamaya veya değişiklik yapmaya karar verin","support"
"lib/support-articles.ts","928","string","İlgili bağlantılar","support"
"lib/support-articles.ts","930","string","[Oluşturucuyu açın](/generator)","support"
"lib/support-articles.ts","931","string","[Ödeme ve tokenlar](/payments-tokens)","support"
"lib/support-articles.ts","939","string","instant-ai-publish","support"
"lib/support-articles.ts","940","string","Tam planınızı yayınlama","support"
"lib/support-articles.ts","941","string","Önizlemeden sonra Instant AI planınızı nasıl yayınlayacağınız.","support"
"lib/support-articles.ts","942","string","instant_ai","support"
"lib/support-articles.ts","943","string","yayınla","support"
"lib/support-articles.ts","943","string","tam plan","support"
"lib/support-articles.ts","943","string","oluştur","support"
"lib/support-articles.ts","947","string","Planınızı önizledikten sonra tam sürümü almak için yayınlayabilirsiniz.","support"
"lib/support-articles.ts","948","string","Yayınlama maliyeti seçtiğiniz seçeneklere bağlıdır (haftalar, antrenman türleri, kas grupları).","support"
"lib/support-articles.ts","952","string","Adımlar","support"
"lib/support-articles.ts","954","string","Planınızı önizleyin (50 token)","support"
"lib/support-articles.ts","955","string","Önizlemeyi inceleyin","support"
"lib/support-articles.ts","956","string","'Planı yayınla' düğmesine tıklayın","support"
"lib/support-articles.ts","957","string","Maliyeti onaylayın","support"
"lib/support-articles.ts","958","string","Tam planınızı alın","support"
"lib/support-articles.ts","962","string","İlgili bağlantılar","support"
"lib/support-articles.ts","964","string","[Oluşturucuyu açın](/generator)","support"
"lib/support-articles.ts","965","string","[Ödeme ve tokenlar](/payments-tokens)","support"
"lib/support-articles.ts","972","string","instant-ai-costs","support"
"lib/support-articles.ts","973","string","Instant AI maliyetini ne etkiler?","support"
